boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember,type_freq_Technical task,type_freq_Story,priority_freq_Critical,priority_freq_Blocker,priority_freq_Minor,priority_freq_Major,no_comment_min,no_comment_max,no_comment_mean,no_comment_median,no_comment_std,no_comment_var,no_comment_range,no_affectversion_min,no_affectversion_max,no_affectversion_mean,no_affectversion_median,no_affectversion_std,no_affectversion_var,no_affectversion_range,no_fixversion_min,no_fixversion_max,no_fixversion_mean,no_fixversion_median,no_fixversion_std,no_fixversion_var,no_fixversion_range,no_issuelink_min,no_issuelink_max,no_issuelink_mean,no_issuelink_median,no_issuelink_std,no_issuelink_var,no_issuelink_range,no_blocking_min,no_blocking_max,no_blocking_mean,no_blocking_median,no_blocking_std,no_blocking_var,no_blocking_range,no_blockedby_min,no_blockedby_max,no_blockedby_mean,no_blockedby_median,no_blockedby_std,no_blockedby_var,no_blockedby_range,no_fixversion_change_min,no_fixversion_change_max,no_fixversion_change_mean,no_fixversion_change_median,no_fixversion_change_std,no_fixversion_change_var,no_fixversion_change_range,no_priority_change_min,no_priority_change_max,no_priority_change_mean,no_priority_change_median,no_priority_change_std,no_priority_change_var,no_priority_change_range,no_des_change_min,no_des_change_max,no_des_change_mean,no_des_change_median,no_des_change_std,no_des_change_var,no_des_change_range,gunning_fog_freq_easy,type_freq_Bug,type_freq_New Feature,type_freq_Improvement,type_freq_Task,gunning_fog_freq_hard,priority_freq_Trivial,type_freq_Epic
9,65,Sprint 36,-19,10,4,19,1,5,1,5,4,19,0,0,0,0,1,9,2.0,17.0,1.0,0.0,22.0,4.0,0.0,4.0,0.6296296296296297,0.0,1.0794638322992416,1.1652421652421654,4.0,0.0,1.0,0.1111111111111111,0.0,0.32025630761017426,0.10256410256410257,1.0,0.0,2.0,1.0,1.0,0.2773500981126146,0.07692307692307693,2.0,0.0,4.0,0.25925925925925924,0.0,0.8129997914936148,0.6609686609686611,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7777777777777778,0.0,1.310705427603288,1.7179487179487178,5.0,0.0,1.0,0.07407407407407407,0.0,0.2668802563418119,0.07122507122507124,1.0,0.0,4.0,0.5925925925925926,0.0,1.185140668679632,1.4045584045584052,4.0,19.0,3.0,0.0,5.0,0.0,8.0,0.0,0.0
9,66,Sprint 37,-42,11,8,35,9,42,9,35,8,42,0,0,0,0,1,10,4.0,18.0,0.0,0.0,27.0,4.0,0.0,5.0,0.6451612903225806,0.0,1.112006807436423,1.2365591397849462,5.0,0.0,1.0,0.03225806451612903,0.0,0.17960530202677497,0.03225806451612905,1.0,1.0,2.0,1.1935483870967742,1.0,0.40160966445124946,0.16129032258064518,1.0,0.0,3.0,0.3225806451612903,0.0,0.7910792954014806,0.625806451612903,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.7419354838709677,1.0,1.9316269815103857,3.7311827956989236,9.0,0.0,1.0,0.03225806451612903,0.0,0.1796053020267749,0.03225806451612904,1.0,0.0,3.0,0.3548387096774194,0.0,0.7549122287513162,0.5698924731182796,3.0,19.0,5.0,0.0,4.0,0.0,12.0,0.0,0.0
9,67,Sprint 38,-42,14,13,42,7,21,7,21,13,42,0,0,0,0,1,10,6.0,35.0,2.0,1.0,46.0,2.0,0.0,6.0,0.5490196078431373,0.0,1.2216992345122604,1.4925490196078428,6.0,0.0,2.0,0.2549019607843137,0.0,0.4834516420450741,0.23372549019607847,2.0,1.0,2.0,1.0588235294117647,1.0,0.23763541031440183,0.05647058823529412,1.0,0.0,9.0,0.5490196078431373,0.0,1.3901615084614602,1.9325490196078425,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6274509803921569,1.0,0.6621415049285309,0.4384313725490197,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7254901960784313,0.0,1.0784884120387945,1.1631372549019605,5.0,38.0,8.0,0.0,2.0,0.0,13.0,0.0,0.0
9,68,Sprint 39,-26,15,5,25,7,27,6,26,6,26,0,0,0,0,1,7,2.0,19.0,0.0,0.0,24.0,4.0,0.0,6.0,0.6785714285714286,0.0,1.441541649777185,2.078042328042328,6.0,0.0,1.0,0.17857142857142858,0.0,0.3900210277874798,0.1521164021164021,1.0,1.0,2.0,1.2142857142857142,1.0,0.4178554470186725,0.17460317460317462,1.0,0.0,9.0,0.6071428571428571,0.0,1.7499055152119818,3.062169312169311,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.5,0.0,2.5748067169458815,6.62962962962963,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6428571428571429,0.0,1.1292175499576134,1.2751322751322751,4.0,18.0,6.0,1.0,0.0,0.0,10.0,0.0,0.0
9,69,54 - Fowler M1,188,11,14,56,23,92,3,12,6,24,18,72,10,40,1,4,0.0,0.0,0.0,3.0,67.0,33.0,0.0,13.0,1.0388349514563107,0.0,2.334407302268408,5.449457452884068,13.0,0.0,2.0,0.42718446601941745,0.0,0.6508206244784547,0.4235674852465257,2.0,0.0,3.0,1.3398058252427185,1.0,0.9026475009360663,0.8147725109461257,3.0,0.0,6.0,0.5145631067961165,0.0,0.937916732684238,0.8796877974490763,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.14563106796116504,0.0,0.5672044793355041,0.32172092137826025,3.0,0.0,1.0,0.02912621359223301,0.0,0.16898257710466577,0.028555111364934316,1.0,0.0,2.0,0.1941747572815534,0.0,0.48624718210150697,0.2364363221016561,2.0,68.0,29.0,12.0,37.0,25.0,35.0,0.0,0.0
9,70,Sprint 40,-40,14,9,40,8,22,8,22,9,40,0,0,0,0,1,11,4.0,33.0,1.0,2.0,43.0,1.0,0.0,4.0,0.44680851063829785,0.0,0.8799335606910003,0.7742830712303422,4.0,0.0,1.0,0.2127659574468085,0.0,0.4136880894317002,0.1711378353376504,1.0,0.0,2.0,1.0425531914893618,1.0,0.4148046585054872,0.17206290471785388,2.0,0.0,4.0,0.48936170212765956,0.0,0.9058347201562316,0.8205365402405183,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0638297872340425,1.0,2.4619209124367565,6.061054579093431,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5319148936170213,0.0,1.0183333320716457,1.0370027752081408,4.0,33.0,8.0,2.0,0.0,0.0,14.0,0.0,0.0
9,71,55 - Evans SR2,320,14,15,60,10,40,2,8,6,24,4,16,13,52,1,5,0.0,0.0,2.0,2.0,62.0,70.0,0.0,8.0,0.45985401459854014,0.0,1.3880508897908628,1.9266852726492056,8.0,0.0,3.0,0.5328467153284672,0.0,0.8997638161542478,0.809574924860455,3.0,0.0,3.0,1.3576642335766422,1.0,0.9605239553415033,0.9226062687848862,3.0,0.0,6.0,0.6788321167883211,0.0,1.0705572117672226,1.14609274366681,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.23357664233576642,0.0,0.9796666128799042,0.9597466723915842,7.0,0.0,1.0,0.021897810218978103,0.0,0.1468869755904545,0.021575783598110774,1.0,0.0,3.0,0.12408759124087591,0.0,0.44466205731154707,0.19772434521253757,3.0,96.0,32.0,25.0,44.0,36.0,41.0,1.0,0.0
9,72,Sprint 41,-11,23,5,18,18,69,20,76,3,11,0,0,0,0,1,10,1.0,47.0,1.0,1.0,54.0,10.0,0.0,4.0,0.4393939393939394,0.0,0.94671558362076,0.8962703962703963,4.0,0.0,1.0,0.21212121212121213,0.0,0.4119429204355498,0.1696969696969697,1.0,0.0,2.0,0.9848484848484849,1.0,0.21429126421939348,0.045920745920745916,2.0,0.0,4.0,0.3181818181818182,0.0,0.7677958644786318,0.5895104895104896,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5454545454545454,0.0,0.7880222211200779,0.6209790209790209,3.0,0.0,1.0,0.030303030303030304,0.0,0.17273340683501223,0.02983682983682985,1.0,0.0,4.0,0.42424242424242425,0.0,0.9456069448626601,0.8941724941724939,4.0,41.0,12.0,0.0,6.0,0.0,25.0,0.0,0.0
9,73,Sprint 42,-10,7,2,10,4,19,4,19,2,10,0,0,0,0,1,8,7.0,22.0,3.0,2.0,27.0,6.0,0.0,10.0,0.631578947368421,0.0,1.7921910587033294,3.211948790896161,10.0,0.0,1.0,0.07894736842105263,0.0,0.2732763127330939,0.07467994310099574,1.0,1.0,2.0,1.0263157894736843,1.0,0.16222142113076257,0.026315789473684223,1.0,0.0,3.0,0.39473684210526316,0.0,0.7547855855987156,0.5697012802275959,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4473684210526316,0.0,1.1317856835860811,1.2809388335704128,5.0,0.0,1.0,0.02631578947368421,0.0,0.16222142113076257,0.026315789473684223,1.0,0.0,4.0,0.21052631578947367,0.0,0.7409962153618966,0.5490753911806543,4.0,25.0,6.0,0.0,3.0,0.0,13.0,0.0,0.0
9,74,Sprint 43,0,9,0,0,1,5,1,5,0,0,0,0,0,0,1,3,0.0,10.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.3631365196012815,0.1318681318681319,1.0,0.0,2.0,1.1428571428571428,1.0,0.5345224838248487,0.28571428571428564,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6428571428571429,0.0,1.2157392722216296,1.4780219780219777,4.0,12.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0
9,76,56 - Fowler RC1,100,15,24,96,22,88,6,24,30,120,4,16,6,24,1,4,0.0,0.0,2.0,2.0,66.0,28.0,0.0,5.0,0.494949494949495,0.0,1.0239353592254694,1.0484436198721911,5.0,0.0,3.0,0.494949494949495,0.0,0.7609572029819748,0.5790558647701504,3.0,0.0,3.0,1.1313131313131313,1.0,0.899506266458015,0.8091115233972375,3.0,0.0,7.0,0.8282828282828283,0.0,1.3327920979413017,1.776334776334776,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.15151515151515152,0.0,0.8000463808447501,0.640074211502783,7.0,0.0,1.0,0.020202020202020204,0.0,0.14140677897022574,0.019995877138734276,1.0,0.0,2.0,0.1919191919191919,0.0,0.4881612245544745,0.2383013811585241,2.0,60.0,20.0,26.0,33.0,20.0,39.0,1.0,0.0
9,77,Sprint 44,-21,11,3,18,8,27,6,24,5,21,0,0,0,0,1,10,5.0,27.0,1.0,1.0,33.0,5.0,0.0,7.0,0.625,0.0,1.3716450912718845,1.8814102564102564,7.0,0.0,1.0,0.275,0.0,0.45220258677630265,0.2044871794871795,1.0,0.0,3.0,1.175,1.0,0.5943106327545623,0.3532051282051282,3.0,0.0,4.0,0.475,0.0,1.061868213369297,1.1275641025641028,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.525,0.0,1.1764243957749088,1.383974358974359,6.0,0.0,1.0,0.025,0.0,0.15811388300841897,0.024999999999999998,1.0,0.0,5.0,0.95,0.0,1.338770963349479,1.7923076923076922,5.0,25.0,6.0,0.0,2.0,0.0,15.0,0.0,0.0
9,78,Sprint 45,-16,11,2,16,4,14,4,14,2,16,0,0,0,0,1,11,5.0,14.0,2.0,1.0,25.0,0.0,0.0,4.0,0.8214285714285714,0.0,1.3622848842368127,1.855820105820106,4.0,0.0,2.0,0.35714285714285715,0.0,0.6214848238238695,0.38624338624338606,2.0,0.0,2.0,1.3214285714285714,1.0,0.5479640045336466,0.30026455026455023,2.0,0.0,2.0,0.6785714285714286,1.0,0.722832465019919,0.5224867724867726,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6071428571428571,0.0,1.3968028497458764,1.9510582010582016,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.8658728470829629,3.4814814814814814,8.0,18.0,7.0,0.0,2.0,0.0,10.0,0.0,0.0
9,79,Sprint 46,-10,11,2,11,10,29,10,30,2,10,0,0,0,0,1,10,4.0,18.0,1.0,0.0,27.0,1.0,0.0,3.0,0.41379310344827586,0.0,0.7799835794659097,0.608374384236453,3.0,0.0,1.0,0.20689655172413793,0.0,0.4122508203948854,0.1699507389162561,1.0,0.0,2.0,1.1379310344827587,1.0,0.6394270834691721,0.4088669950738916,2.0,0.0,2.0,0.1724137931034483,0.0,0.4682006222337797,0.21921182266009848,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7241379310344828,0.0,0.9962985684213463,0.992610837438424,3.0,0.0,1.0,0.034482758620689655,0.0,0.1856953381770519,0.03448275862068967,1.0,0.0,4.0,0.5172413793103449,0.0,1.1532776166577343,1.330049261083744,4.0,21.0,4.0,0.0,3.0,0.0,8.0,0.0,0.0
9,80,Sprint 47,-29,18,5,26,10,40,8,37,7,29,0,0,0,0,1,11,2.0,24.0,1.0,2.0,27.0,7.0,0.0,9.0,1.054054054054054,0.0,2.1978012490510443,4.83033033033033,9.0,0.0,2.0,0.32432432432432434,0.0,0.5298875171022438,0.2807807807807807,2.0,0.0,2.0,1.054054054054054,1.0,0.5747437083869038,0.3303303303303304,2.0,0.0,2.0,0.40540540540540543,0.0,0.7622867446578623,0.5810810810810809,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.40540540540540543,0.0,0.7978951288462892,0.6366366366366365,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.5945945945945946,0.0,2.1916439727527157,4.803303303303306,13.0,25.0,9.0,0.0,2.0,0.0,12.0,0.0,0.0
9,81,56 - Fowler GA,32,14,25,100,8,32,4,16,13,52,8,32,8,32,1,4,0.0,0.0,0.0,1.0,46.0,13.0,0.0,5.0,0.6774193548387096,0.0,1.2902432550973353,1.6647276573241672,5.0,0.0,2.0,0.5806451612903226,0.0,0.7585228763805327,0.5753569539925969,2.0,0.0,3.0,0.9838709677419355,1.0,0.8394364909997651,0.7046536224219987,3.0,0.0,7.0,0.5967741935483871,0.0,1.2474193350096412,1.5560549973558957,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.3870967741935484,0.0,1.1359236684941296,1.2903225806451615,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.22580645161290322,0.0,0.5844811300915574,0.34161819143310407,3.0,40.0,10.0,13.0,20.0,19.0,22.0,2.0,0.0
9,82,Sprint 48,-24,11,3,18,14,36,12,30,5,24,0,0,0,0,1,12,1.0,26.0,3.0,1.0,29.0,4.0,0.0,11.0,1.0,0.0,2.3213980461973533,5.388888888888889,11.0,0.0,2.0,0.35135135135135137,0.0,0.5383212700514347,0.28978978978978975,2.0,0.0,2.0,1.162162162162162,1.0,0.5007501879687623,0.2507507507507507,2.0,0.0,2.0,0.40540540540540543,0.0,0.6855435580398738,0.46996996996996976,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.2432432432432432,1.0,1.3622980055244358,1.8558558558558558,6.0,0.0,1.0,0.02702702702702703,0.0,0.1643989873053573,0.02702702702702703,1.0,0.0,6.0,0.4594594594594595,0.0,1.1449064637824398,1.3108108108108112,6.0,24.0,8.0,0.0,2.0,0.0,13.0,0.0,0.0
9,83,Sprint 49,-24,11,6,27,16,46,17,49,5,24,0,0,0,0,1,11,1.0,33.0,3.0,0.0,41.0,7.0,0.0,7.0,0.5490196078431373,0.0,1.3009800227550932,1.692549019607843,7.0,0.0,2.0,0.29411764705882354,0.0,0.501761602638497,0.25176470588235295,2.0,0.0,2.0,0.9803921568627451,1.0,0.31560710248227125,0.09960784313725486,2.0,0.0,4.0,0.4117647058823529,0.0,0.9628389395581234,0.9270588235294116,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.9215686274509803,1.0,1.5854732700982623,2.5137254901960775,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3333333333333333,0.0,0.9521904571390469,0.9066666666666672,6.0,31.0,13.0,0.0,4.0,0.0,20.0,0.0,0.0
9,84,57 - Fowler Aftermath,196,17,33,132,7,28,1,4,23,92,6,24,10,40,1,5,0.0,0.0,1.0,1.0,85.0,52.0,0.0,8.0,0.4405594405594406,0.0,1.166566996816581,1.360878558061657,8.0,0.0,3.0,0.4825174825174825,0.0,0.7106151555800766,0.5049738993400965,3.0,0.0,4.0,1.4475524475524475,1.0,1.2983105038793317,1.6856101644834038,4.0,0.0,7.0,0.5664335664335665,0.0,1.0178646563191345,1.0360484585836696,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.25874125874125875,0.0,0.917078081315539,0.8410322072293904,7.0,0.0,1.0,0.02097902097902098,0.0,0.14381773816293447,0.020683541810302377,1.0,0.0,6.0,0.27972027972027974,0.0,0.8753719081302435,0.7662759775435833,6.0,79.0,41.0,24.0,47.0,31.0,64.0,4.0,0.0
9,85,Sprint 50,-18,13,4,17,13,39,12,38,5,18,0,0,0,0,1,11,0.0,34.0,4.0,1.0,40.0,5.0,0.0,5.0,0.48,0.0,1.2162169516453005,1.4791836734693875,5.0,0.0,2.0,0.22,0.0,0.464670170494017,0.2159183673469388,2.0,0.0,2.0,1.06,1.0,0.42426406871192857,0.18000000000000005,2.0,0.0,2.0,0.12,0.0,0.38544964466377263,0.14857142857142858,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.96,0.5,1.2929952570268297,1.6718367346938776,5.0,0.0,1.0,0.02,0.0,0.14142135623730948,0.019999999999999993,1.0,0.0,4.0,0.24,0.0,0.6869037302955033,0.47183673469387755,4.0,38.0,15.0,0.0,1.0,0.0,12.0,0.0,0.0
9,86,Sprint 51,-21,13,4,15,5,10,2,4,7,21,0,0,0,0,1,12,0.0,24.0,1.0,0.0,22.0,4.0,0.0,3.0,0.25925925925925924,0.0,0.7121253450920751,0.5071225071225071,3.0,0.0,1.0,0.1111111111111111,0.0,0.32025630761017426,0.10256410256410257,1.0,0.0,2.0,0.9259259259259259,1.0,0.5495400822454191,0.301994301994302,2.0,0.0,2.0,0.25925925925925924,0.0,0.5256931389634797,0.27635327635327633,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8148148148148148,1.0,1.03912082058444,1.0797720797720798,4.0,0.0,1.0,0.037037037037037035,0.0,0.19245008972987523,0.03703703703703703,1.0,0.0,3.0,0.25925925925925924,0.0,0.6558958989042623,0.4301994301994302,3.0,19.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0
9,87,Sprint 52,-19,14,4,27,1,2,2,10,3,19,0,0,0,0,1,9,0.0,11.0,1.0,2.0,12.0,2.0,0.0,1.0,0.058823529411764705,0.0,0.242535625036333,0.05882352941176471,1.0,0.0,1.0,0.23529411764705882,0.0,0.4372373160976031,0.19117647058823528,1.0,0.0,2.0,1.1764705882352942,1.0,0.6359337738364604,0.40441176470588236,2.0,0.0,6.0,0.5882352941176471,0.0,1.502448981222481,2.257352941176471,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4117647058823529,0.0,0.8702602720890289,0.7573529411764706,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.29411764705882354,0.0,0.5878675320972554,0.34558823529411764,2.0,12.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0
9,88,Sprint 53,-3,12,1,3,7,20,7,20,1,3,0,0,0,0,1,12,2.0,25.0,1.0,0.0,28.0,0.0,0.0,3.0,0.4482758620689655,0.0,0.7831350411077503,0.6133004926108377,3.0,0.0,1.0,0.06896551724137931,0.0,0.25788071477756375,0.06650246305418718,1.0,0.0,2.0,0.9310344827586207,1.0,0.9231558637459186,0.8522167487684731,2.0,0.0,2.0,0.13793103448275862,0.0,0.4411136823860458,0.19458128078817732,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.3448275862068966,0.0,2.175773459665149,4.733990147783251,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.206896551724138,0.0,2.242118104841739,5.02709359605911,10.0,22.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0
9,89,58 - Gosling M1,-52,14,40,160,11,44,1,4,39,156,5,20,6,24,1,4,0.0,0.0,1.0,1.0,52.0,26.0,0.0,14.0,1.1975308641975309,0.0,2.389663956953047,5.710493827160494,14.0,0.0,4.0,0.3950617283950617,0.0,0.7014095156482946,0.49197530864197525,4.0,0.0,4.0,1.0123456790123457,1.0,1.188421507299639,1.4123456790123456,4.0,0.0,4.0,0.5061728395061729,0.0,0.9370626551907223,0.8780864197530864,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.43209876543209874,0.0,1.1930870840485437,1.4234567901234567,7.0,0.0,1.0,0.037037037037037035,0.0,0.190029237516523,0.036111111111111115,1.0,0.0,3.0,0.32098765432098764,0.0,0.7387008950486516,0.545679012345679,3.0,43.0,17.0,16.0,30.0,18.0,38.0,1.0,0.0
9,90,Sprint 54,-4,13,2,4,1,8,1,8,2,4,0,0,0,0,1,7,0.0,18.0,0.0,0.0,18.0,4.0,0.0,4.0,0.45454545454545453,0.0,1.0107645728086345,1.0216450216450212,4.0,0.0,1.0,0.18181818181818182,0.0,0.3947710169758613,0.15584415584415579,1.0,0.0,2.0,1.0909090909090908,1.0,0.5263613559678152,0.277056277056277,2.0,0.0,1.0,0.09090909090909091,0.0,0.29424494316824984,0.08658008658008656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2727272727272727,0.0,0.9351250581921514,0.8744588744588745,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4090909090909091,0.0,0.7963662060880876,0.6341991341991344,3.0,16.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0
9,91,59 - Evans / Fowler SR,80,14,41,164,8,32,4,16,30,120,9,36,6,24,1,6,0.0,0.0,2.0,1.0,75.0,34.0,0.0,14.0,0.9043478260869565,0.0,2.0260319572975267,4.104805491990847,14.0,0.0,4.0,0.6608695652173913,0.0,1.0669431373208815,1.1383676582761253,4.0,0.0,4.0,1.182608695652174,1.0,1.2813274962144927,1.641800152555301,4.0,0.0,6.0,0.40869565217391307,0.0,0.9813672182655143,0.9630816170861936,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.33043478260869563,0.0,1.1677068480530908,1.3635392829900839,8.0,0.0,3.0,0.05217391304347826,0.0,0.32018301402697147,0.1025171624713958,3.0,0.0,5.0,0.23478260869565218,0.0,0.7646858635219617,0.5847444698703281,5.0,67.0,31.0,15.0,36.0,33.0,48.0,3.0,0.0
9,93,Gosling RC1,100,14,40,160,4,16,0,0,31,124,1,4,12,48,1,4,0.0,0.0,1.0,1.0,74.0,38.0,0.0,21.0,1.0521739130434782,0.0,2.7841767130498276,7.7516399694889415,21.0,0.0,3.0,0.4782608695652174,0.0,0.7648853381212908,0.5850495804729213,3.0,0.0,3.0,0.8521739130434782,1.0,0.8297481996076266,0.6884820747520978,3.0,0.0,5.0,0.4,0.0,0.8865466216058248,0.7859649122807014,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.4260869565217391,0.0,1.2215956603084817,1.4922959572845154,8.0,0.0,3.0,0.06956521739130435,0.0,0.3434024576242351,0.11792524790236458,3.0,0.0,5.0,0.25217391304347825,0.0,0.7705486568976903,0.5937452326468344,5.0,66.0,37.0,19.0,34.0,25.0,49.0,1.0,0.0
10,7,Sprint 1,-7,14,4,17,0,0,0,0,2,7,0,0,2,10,1,1,6.0,4.0,4.0,3.0,2.0,1.0,0.0,2.0,0.8,1.0,0.6324555320336759,0.4000000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.31622776601683794,0.10000000000000002,1.0,0.0,1.0,0.3,0.0,0.48304589153964794,0.23333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0,0.42163702135578396,0.1777777777777778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.31622776601683794,0.10000000000000002,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,26,Sprint 2,-13,14,1,13,0,0,0,0,1,13,0,0,0,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,33,Sprint 3,0,7,3,9,0,0,0,0,2,6,1,3,0,0,1,3,0.0,1.0,0.0,1.0,0.0,2.0,1.0,8.0,4.333333333333333,4.0,3.511884584284246,12.333333333333332,7.0,0.0,1.0,0.6666666666666666,1.0,0.5773502691896258,0.33333333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5773502691896258,0.33333333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5773502691896258,0.33333333333333337,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
